DateTime_UTC,Temp_F,RH_pct,Wind_Spd_mph,Wind_Direction_deg,Low_Cloud_Ht_ft,Visibility_mi,Atm_Press_hPa,Precip_in
2011-01-01 19:00:00,19.0,64.0,13,240,3600,10,987.3,0.0
2011-01-01 20:00:00,19.0,61.0,10,240,3300,10,987.7,0.0
2011-01-01 21:00:00,19.0,67.0,10,230,2900,5,988.0,0.0
2011-01-01 22:00:00,18.0,70.0,14,240,2600,3,989.0,0.0
2011-01-01 23:00:00,17.0,67.0,13,240,3100,6,989.7,0.0
2011-01-02 00:00:00,46.0,100.0,5,160,700,4,980.7,0.0
2011-01-02 01:00:00,48.0,93.0,0,0,1500,3,981.0,0.0
2011-01-02 02:00:00,52.0,92.0,0,0,2900,8,980.0,0.0
2011-01-02 03:00:00,52.0,89.0,6,190,0,10,979.4,0.0
2011-01-02 04:00:00,52.0,86.0,6,190,1900,10,978.7,0.0
2011-01-02 05:00:00,44.0,70.0,9,230,2200,10,980.0,0.0
2011-01-02 06:00:00,16.0,80.0,5,230,2400,4,991.7,0.0
2011-01-02 07:00:00,17.0,80.0,8,240,2400,5,991.7,0.0
2011-01-02 08:00:00,18.0,80.0,8,240,2400,2,992.3,0.0
2011-01-02 09:00:00,19.0,76.0,8,230,3200,3,992.7,0.0
2011-01-02 10:00:00,19.0,80.0,6,230,2300,2,993.3,0.0
2011-01-02 11:00:00,20.0,77.0,9,230,1800,2,993.0,0.0
2011-01-02 12:00:00,21.0,67.0,11,240,2500,4,992.7,0.0
2011-01-02 13:00:00,21.0,67.0,11,240,2500,10,992.7,0.0
2011-01-02 14:00:00,22.0,65.0,11,240,2700,10,992.3,0.0
2011-01-02 15:00:00,23.0,62.0,8,240,3100,10,992.7,0.0
2011-01-02 16:00:00,22.0,62.0,11,240,3100,10,993.0,0.0
2011-01-02 17:00:00,21.0,64.0,7,230,3100,10,993.7,0.0
2011-01-02 18:00:00,20.0,64.0,3,220,3100,10,994.3,0.0
2011-01-02 19:00:00,19.0,64.0,5,220,0,10,994.3,0.0
2011-01-02 20:00:00,19.0,64.0,3,200,3000,10,994.3,0.0
2011-01-02 21:00:00,20.0,64.0,3,200,3100,10,994.3,0.0
2011-01-02 22:00:00,21.0,64.0,0,0,4200,10,994.3,0.0
2011-01-02 23:00:00,22.0,59.0,8,250,4400,10,994.3,0.0
2011-01-03 00:00:00,17.0,73.0,10,230,3300,4,989.7,0.0
2011-01-03 01:00:00,16.0,70.0,10,250,3300,8,989.7,0.0
2011-01-03 02:00:00,16.0,73.0,7,240,2500,5,990.3,0.0
2011-01-03 03:00:00,15.0,83.0,8,240,1000,1,991.0,0.0
2011-01-03 04:00:00,15.0,80.0,6,240,2400,4,991.3,0.0
2011-01-03 05:00:00,16.0,76.0,7,230,2400,4,991.3,0.0
2011-01-03 06:00:00,20.0,88.0,3,150,3500,2,993.3,0.0
2011-01-03 07:00:00,20.0,88.0,3,150,4000,3,993.3,0.0
2011-01-03 08:00:00,20.0,88.0,5,150,5500,6,993.3,0.0
2011-01-03 09:00:00,21.0,84.0,3,160,5500,4,993.3,0.0
2011-01-03 10:00:00,23.0,84.0,6,150,3200,3,993.3,0.0
2011-01-03 11:00:00,24.0,83.0,0,0,2900,3,992.7,0.0
2011-01-03 12:00:00,25.0,92.0,0,0,2200,1,991.7,0.0
2011-01-03 13:00:00,27.0,84.0,0,0,1800,3,991.0,0.0
2011-01-03 14:00:00,27.0,88.0,0,0,2000,2,990.7,0.01
2011-01-03 15:00:00,28.0,88.0,0,0,2000,2,990.3,0.0
2011-01-03 16:00:00,28.0,84.0,5,0,1600,4,990.7,0.0
2011-01-03 17:00:00,28.0,74.0,6,200,3300,4,990.7,0.0
2011-01-03 18:00:00,27.0,84.0,5,210,1700,3,990.3,0.0
2011-01-03 19:00:00,27.0,88.0,6,240,1700,2,990.3,0.0
2011-01-03 20:00:00,27.0,92.0,0,0,2300,3,989.7,0.0
2011-01-03 21:00:00,26.0,88.0,0,0,3200,4,989.3,0.01
2011-01-03 22:00:00,27.0,84.0,0,0,3600,6,989.0,0.0
2011-01-03 23:00:00,26.0,88.0,0,0,2300,1,989.0,0.0
2011-01-04 00:00:00,23.0,57.0,7,230,4400,10,994.3,0.0
2011-01-04 01:00:00,23.0,59.0,0,0,3000,10,994.0,0.0
2011-01-04 02:00:00,21.0,67.0,0,0,3800,10,994.0,0.0
2011-01-04 03:00:00,19.0,85.0,0,0,3400,2,994.0,0.0
2011-01-04 04:00:00,19.0,92.0,0,0,3900,2,993.7,0.0
2011-01-04 05:00:00,20.0,88.0,0,0,3200,2,993.3,0.0
2011-01-04 06:00:00,25.0,92.0,0,0,1300,4,985.7,0.0
2011-01-04 07:00:00,25.0,92.0,0,0,1000,6,985.7,0.0
2011-01-04 08:00:00,25.0,87.0,0,0,2400,6,986.0,0.0
2011-01-04 09:00:00,25.0,87.0,6,280,2200,2,986.0,0.0
2011-01-04 10:00:00,26.0,84.0,8,300,1300,2,986.7,0.0
2011-01-04 11:00:00,25.0,84.0,11,310,1400,2,986.7,0.0
2011-01-04 12:00:00,24.0,83.0,14,320,1500,1,986.7,0.0
2011-01-04 13:00:00,24.0,80.0,9,300,1600,3,987.0,0.0
2011-01-04 14:00:00,24.0,80.0,11,300,1600,2,987.3,0.0
2011-01-04 15:00:00,24.0,74.0,8,280,1600,5,988.0,0.0
2011-01-04 16:00:00,23.0,67.0,8,260,3000,9,989.0,0.0
2011-01-04 17:00:00,20.0,73.0,0,0,3000,9,989.7,0.0
2011-01-04 18:00:00,13.0,88.0,0,0,3400,9,990.0,0.0
2011-01-04 19:00:00,17.0,76.0,5,210,3700,10,990.3,0.0
2011-01-04 20:00:00,15.0,80.0,5,200,3700,10,990.7,0.0
2011-01-04 21:00:00,16.0,76.0,6,210,4100,10,991.0,0.0
2011-01-04 22:00:00,18.0,70.0,7,210,3900,10,991.0,0.0
2011-01-04 23:00:00,17.0,73.0,7,220,3700,10,991.3,0.0
2011-01-05 00:00:00,25.0,92.0,0,0,1900,2,988.3,0.0
2011-01-05 01:00:00,25.0,92.0,0,0,1900,5,987.7,0.0
2011-01-05 02:00:00,25.0,92.0,0,0,1600,2,987.3,0.01
2011-01-05 03:00:00,25.0,96.0,0,0,1300,1,986.7,0.02
2011-01-05 04:00:00,25.0,92.0,0,0,1600,1,985.7,0.0
2011-01-05 05:00:00,25.0,92.0,0,0,1300,4,985.7,0.0
2011-01-05 06:00:00,19.0,73.0,3,220,2100,8,991.3,0.0
2011-01-05 07:00:00,19.0,73.0,5,250,1900,8,991.0,0.0
2011-01-05 08:00:00,19.0,73.0,3,250,1900,8,991.0,0.0
2011-01-05 09:00:00,19.0,73.0,8,240,1900,10,991.0,0.0
2011-01-05 10:00:00,20.0,73.0,5,240,1700,6,990.7,0.0
2011-01-05 11:00:00,20.0,73.0,8,190,1700,8,989.7,0.0
2011-01-05 12:00:00,22.0,71.0,6,190,1700,10,988.7,0.0
2011-01-05 13:00:00,21.0,73.0,5,240,1900,10,988.0,0.0
2011-01-05 14:00:00,22.0,71.0,5,180,1900,10,987.7,0.0
2011-01-05 15:00:00,21.0,73.0,5,170,1900,10,987.3,0.0
2011-01-05 16:00:00,21.0,73.0,5,190,2200,10,987.0,0.0
2011-01-05 17:00:00,20.0,73.0,0,0,2200,10,986.4,0.0
2011-01-05 18:00:00,21.0,73.0,5,0,2200,10,985.7,0.0
2011-01-05 19:00:00,21.0,73.0,3,0,7000,10,985.4,0.0
2011-01-05 20:00:00,21.0,77.0,3,0,5500,3,984.7,0.0
2011-01-05 21:00:00,20.0,84.0,3,160,5500,5,984.0,0.0
2011-01-05 22:00:00,21.0,84.0,3,180,5500,6,983.4,0.0
2011-01-05 23:00:00,21.0,85.0,5,190,2100,1,982.7,0.0
2011-01-06 00:00:00,17.0,73.0,6,230,3300,10,991.0,0.0
2011-01-06 01:00:00,18.0,73.0,5,220,3100,10,991.0,0.0
2011-01-06 02:00:00,19.0,73.0,5,230,2900,10,991.0,0.0
2011-01-06 03:00:00,19.0,73.0,0,0,2700,10,991.0,0.0
2011-01-06 04:00:00,19.0,70.0,3,230,2500,10,990.7,0.0
2011-01-06 05:00:00,18.0,77.0,3,190,2300,8,991.0,0.0
2011-01-06 06:00:00,23.0,87.0,3,240,2400,4,978.7,0.0
2011-01-06 07:00:00,23.0,84.0,7,260,2400,3,978.4,0.0
2011-01-06 08:00:00,23.0,84.0,6,260,3600,3,978.0,0.0
2011-01-06 09:00:00,23.0,87.0,7,230,1300,3,977.4,0.01
2011-01-06 10:00:00,24.0,91.0,9,280,1000,1,977.0,0.0
2011-01-06 11:00:00,24.0,87.0,15,300,1000,1,976.7,0.01
2011-01-06 12:00:00,23.0,80.0,16,300,1400,3,976.4,0.0
2011-01-06 13:00:00,23.0,80.0,11,320,1800,1,976.0,0.0
2011-01-06 14:00:00,23.0,79.0,11,300,1600,2,975.7,0.0
2011-01-06 15:00:00,22.0,77.0,11,310,1600,1,976.0,0.0
2011-01-06 16:00:00,21.0,84.0,15,330,400,1,976.0,0.0
2011-01-06 17:00:00,19.0,79.0,23,310,500,1,976.7,0.0
2011-01-06 18:00:00,19.0,87.0,15,320,1000,1,976.7,0.0
2011-01-06 19:00:00,19.0,73.0,10,310,800,3,976.0,0.0
2011-01-06 20:00:00,18.0,72.0,16,300,800,2,975.7,0.0
2011-01-06 21:00:00,17.0,67.0,11,290,5000,10,975.0,0.0
2011-01-06 22:00:00,17.0,64.0,11,290,5000,10,974.4,0.0
2011-01-06 23:00:00,16.0,70.0,10,280,5500,10,974.4,0.0
2011-01-07 00:00:00,21.0,85.0,5,170,2500,2,981.7,0.0
2011-01-07 01:00:00,21.0,85.0,0,0,2300,2,981.0,0.0
2011-01-07 02:00:00,22.0,88.0,0,0,1700,9,980.4,0.0
2011-01-07 03:00:00,23.0,84.0,3,210,1500,7,980.0,0.0
2011-01-07 04:00:00,23.0,85.0,5,240,1500,4,979.4,0.0
2011-01-07 05:00:00,23.0,87.0,0,0,2200,3,978.7,0.0
2011-01-07 06:00:00,15.0,80.0,6,240,2400,1,971.1,0.0
2011-01-07 07:00:00,14.0,87.0,5,220,1700,3,970.7,0.0
2011-01-07 08:00:00,14.0,87.0,5,210,2100,2,970.4,0.0
2011-01-07 09:00:00,16.0,80.0,5,200,2800,7,970.4,0.0
2011-01-07 10:00:00,18.0,77.0,3,200,2500,4,970.4,0.0
2011-01-07 11:00:00,18.0,80.0,9,250,2500,3,969.7,0.0
2011-01-07 12:00:00,19.0,73.0,10,260,1200,8,969.4,0.0
2011-01-07 13:00:00,19.0,67.0,7,260,1900,10,969.1,0.0
2011-01-07 14:00:00,19.0,73.0,6,260,2900,9,969.1,0.0
2011-01-07 15:00:00,18.0,79.0,8,250,1300,2,969.7,0.0
2011-01-07 16:00:00,18.0,79.0,6,260,1700,4,970.4,0.0
2011-01-07 17:00:00,15.0,83.0,3,210,3900,9,971.1,0.0
2011-01-07 18:00:00,14.0,87.0,0,0,3900,10,971.7,0.0
2011-01-07 19:00:00,11.0,91.0,0,0,11000,10,972.1,0.0
2011-01-07 20:00:00,13.0,88.0,3,210,7500,10,972.1,0.0
2011-01-07 21:00:00,9.0,91.0,0,0,11000,10,972.1,0.0
2011-01-07 22:00:00,6.0,90.0,3,160,5500,9,972.4,0.0
2011-01-07 23:00:00,6.0,90.0,3,190,5500,10,972.4,0.0
2011-01-08 00:00:00,16.0,73.0,11,270,4800,6,974.1,0.0
2011-01-08 01:00:00,16.0,78.0,10,280,1500,2,973.4,0.0
2011-01-08 02:00:00,16.0,80.0,7,260,1300,2,973.1,0.0
2011-01-08 03:00:00,16.0,78.0,5,240,900,3,972.4,0.0
2011-01-08 04:00:00,16.0,78.0,0,0,900,1,971.4,0.0
2011-01-08 05:00:00,14.0,87.0,5,220,1300,1,971.1,0.0
2011-01-08 06:00:00,-3.0,81.0,0,0,5000,10,978.0,0.0
2011-01-08 07:00:00,-1.0,82.0,0,0,5000,5,979.4,0.0
2011-01-08 08:00:00,-0.0,91.0,0,0,1400,10,980.4,0.0
2011-01-08 09:00:00,7.0,86.0,0,0,1400,10,981.4,0.0
2011-01-08 10:00:00,15.0,90.0,0,0,1800,2,982.4,0.0
2011-01-08 11:00:00,20.0,73.0,9,30,1800,10,982.7,0.0
2011-01-08 12:00:00,20.0,81.0,5,60,1800,4,983.0,0.0
2011-01-08 13:00:00,19.0,87.0,0,0,1800,5,983.4,0.0
2011-01-08 14:00:00,23.0,67.0,8,340,2000,9,984.4,0.0
2011-01-08 15:00:00,23.0,71.0,10,340,2600,6,985.7,0.0
2011-01-08 16:00:00,25.0,58.0,13,340,3200,7,986.7,0.0
2011-01-08 17:00:00,24.0,61.0,10,350,3200,9,987.7,0.0
2011-01-08 18:00:00,25.0,65.0,11,350,3400,9,988.7,0.0
2011-01-08 19:00:00,24.0,64.0,11,360,3200,7,989.3,0.0
2011-01-08 20:00:00,25.0,59.0,10,350,3600,10,990.0,0.0
2011-01-08 21:00:00,25.0,65.0,14,340,2800,10,990.7,0.0
2011-01-08 22:00:00,24.0,61.0,9,360,3600,10,991.3,0.0
2011-01-08 23:00:00,25.0,62.0,13,360,3000,10,991.7,0.0
2011-01-09 00:00:00,5.0,86.0,0,0,6000,10,972.7,0.0
2011-01-09 01:00:00,5.0,86.0,0,0,7000,10,973.4,0.0
2011-01-09 02:00:00,2.0,83.0,0,0,0,10,973.7,0.0
2011-01-09 03:00:00,-0.0,84.0,0,0,1200,10,975.0,0.0
2011-01-09 04:00:00,1.0,78.0,0,0,0,10,976.0,0.0
2011-01-09 05:00:00,-3.0,86.0,0,0,0,10,977.0,0.0
2011-01-09 06:00:00,20.0,88.0,5,260,2200,2,997.3,0.01
2011-01-09 07:00:00,19.0,85.0,3,260,1600,9,997.7,0.01
2011-01-09 08:00:00,19.0,91.0,0,0,1500,1,998.7,0.01
2011-01-09 09:00:00,21.0,80.0,5,230,1500,10,999.3,0.0
2011-01-09 10:00:00,25.0,74.0,0,0,2500,10,999.6,0.0
2011-01-09 11:00:00,27.0,57.0,11,300,2500,10,999.6,0.0
2011-01-09 12:00:00,26.0,59.0,9,330,3300,9,1000.0,0.0
2011-01-09 13:00:00,26.0,62.0,9,320,3400,9,1001.0,0.0
2011-01-09 14:00:00,27.0,54.0,14,300,3700,10,1001.6,0.0
2011-01-09 15:00:00,26.0,57.0,11,290,3700,10,1002.6,0.0
2011-01-09 16:00:00,24.0,64.0,9,270,4000,10,1003.6,0.0
2011-01-09 17:00:00,23.0,71.0,7,280,4000,10,1004.3,0.0
2011-01-09 18:00:00,22.0,71.0,0,0,8000,10,1004.6,0.0
2011-01-09 19:00:00,17.0,83.0,0,0,3800,10,1005.0,0.0
2011-01-09 20:00:00,14.0,87.0,0,0,3600,9,1004.6,0.0
2011-01-09 21:00:00,15.0,83.0,0,0,3600,10,1004.6,0.0
2011-01-09 22:00:00,20.0,73.0,7,210,4000,10,1004.6,0.0
2011-01-09 23:00:00,22.0,71.0,6,240,4000,10,1005.0,0.0
2011-01-10 00:00:00,24.0,70.0,8,340,2800,9,992.3,0.0
2011-01-10 01:00:00,24.0,70.0,3,320,2900,10,993.3,0.0
2011-01-10 02:00:00,23.0,84.0,0,0,2400,5,994.3,0.0
2011-01-10 03:00:00,23.0,92.0,3,350,600,1,995.0,0.01
2011-01-10 04:00:00,21.0,92.0,0,0,800,3,995.7,0.0
2011-01-10 05:00:00,21.0,87.0,6,250,700,3,996.3,0.0
2011-01-10 06:00:00,20.0,77.0,0,0,2900,8,1008.0,0.0
2011-01-10 07:00:00,19.0,80.0,3,140,4200,8,1008.0,0.0
2011-01-10 08:00:00,19.0,80.0,0,0,4200,8,1008.0,0.0
2011-01-10 09:00:00,21.0,77.0,0,0,4600,8,1008.0,0.0
2011-01-10 10:00:00,23.0,71.0,0,0,3700,8,1008.0,0.0
2011-01-10 11:00:00,25.0,68.0,0,0,3400,10,1007.3,0.0
2011-01-10 12:00:00,27.0,65.0,0,0,2600,10,1006.6,0.0
2011-01-10 13:00:00,27.0,65.0,3,10,2600,10,1006.0,0.0
2011-01-10 14:00:00,27.0,68.0,3,360,2900,10,1006.3,0.0
2011-01-10 15:00:00,27.0,68.0,0,0,2900,10,1006.6,0.0
2011-01-10 16:00:00,26.0,65.0,5,60,2300,10,1006.6,0.0
2011-01-10 17:00:00,26.0,68.0,5,80,2300,10,1006.3,0.0
2011-01-10 18:00:00,25.0,68.0,0,0,4000,10,1006.3,0.0
2011-01-10 19:00:00,24.0,70.0,5,90,3800,10,1006.3,0.0
2011-01-10 20:00:00,24.0,68.0,5,80,4000,10,1005.6,0.0
2011-01-10 21:00:00,23.0,67.0,5,90,4600,10,1005.3,0.0
2011-01-10 22:00:00,22.0,67.0,5,120,4600,10,1005.3,0.0
2011-01-10 23:00:00,22.0,67.0,3,130,3800,10,1004.6,0.0
2011-01-11 00:00:00,21.0,77.0,0,0,3800,10,1005.0,0.0
2011-01-11 01:00:00,21.0,77.0,3,200,3000,10,1005.0,0.0
2011-01-11 02:00:00,21.0,73.0,5,220,2300,10,1005.6,0.0
2011-01-11 03:00:00,20.0,77.0,0,0,3800,10,1006.3,0.0
2011-01-11 04:00:00,21.0,73.0,0,0,2500,10,1007.0,0.0
2011-01-11 05:00:00,20.0,77.0,0,0,4100,10,1007.0,0.0
2011-01-11 06:00:00,18.0,73.0,0,0,12000,10,1002.0,0.0
2011-01-11 07:00:00,18.0,77.0,3,90,12000,10,1002.0,0.0
2011-01-11 08:00:00,19.0,76.0,5,60,2700,10,1001.6,0.0
2011-01-11 09:00:00,20.0,77.0,7,50,10000,10,1001.3,0.0
2011-01-11 10:00:00,21.0,77.0,9,40,11000,10,1000.3,0.0
2011-01-11 11:00:00,23.0,74.0,9,40,11000,10,998.7,0.0
2011-01-11 12:00:00,24.0,74.0,8,50,2500,10,997.7,0.0
2011-01-11 13:00:00,24.0,77.0,10,40,2000,10,996.7,0.0
2011-01-11 14:00:00,24.0,87.0,11,30,1200,1,996.3,0.0
2011-01-11 15:00:00,24.0,83.0,9,360,1200,1,996.3,0.0
2011-01-11 16:00:00,24.0,83.0,8,350,1100,2,996.3,0.0
2011-01-11 17:00:00,23.0,91.0,6,10,900,1,996.7,0.01
2011-01-11 18:00:00,24.0,80.0,10,20,1400,2,996.7,0.0
2011-01-11 19:00:00,23.0,80.0,14,20,1600,3,997.0,0.0
2011-01-11 20:00:00,22.0,84.0,13,30,1600,2,996.7,0.0
2011-01-11 21:00:00,22.0,81.0,13,50,1400,5,996.7,0.0
2011-01-11 22:00:00,22.0,81.0,10,40,1400,10,996.7,0.0
2011-01-11 23:00:00,24.0,80.0,6,360,2000,10,996.7,0.0
2011-01-12 00:00:00,22.0,65.0,6,130,3800,10,1004.0,0.0
2011-01-12 01:00:00,20.0,70.0,5,130,0,10,1004.0,0.0
2011-01-12 02:00:00,20.0,70.0,3,140,0,10,1004.0,0.0
2011-01-12 03:00:00,19.0,70.0,0,0,0,10,1003.6,0.0
2011-01-12 04:00:00,19.0,70.0,0,0,0,10,1003.0,0.0
2011-01-12 05:00:00,19.0,70.0,5,70,11000,10,1002.3,0.0
2011-01-12 06:00:00,26.0,77.0,13,350,2000,10,998.7,0.0
2011-01-12 07:00:00,24.0,70.0,16,10,2000,10,999.6,0.0
2011-01-12 08:00:00,24.0,68.0,16,360,2200,10,1000.6,0.0
2011-01-12 09:00:00,23.0,74.0,17,360,2200,10,1001.3,0.0
2011-01-12 10:00:00,24.0,70.0,14,20,2300,10,1002.0,0.0
2011-01-12 11:00:00,24.0,70.0,13,360,2300,10,1002.0,0.0
2011-01-12 12:00:00,24.0,68.0,13,360,2500,10,1001.6,0.0
2011-01-12 13:00:00,24.0,70.0,10,350,2100,10,1001.6,0.0
2011-01-12 14:00:00,24.0,70.0,8,10,2400,10,1002.0,0.0
2011-01-12 15:00:00,25.0,68.0,10,350,2700,10,1002.3,0.0
2011-01-12 16:00:00,25.0,71.0,11,340,3400,4,1003.0,0.0
2011-01-12 17:00:00,26.0,65.0,11,330,2400,6,1003.3,0.0
2011-01-12 18:00:00,25.0,65.0,14,350,2400,9,1004.0,0.0
2011-01-12 19:00:00,25.0,68.0,10,360,3600,9,1004.0,0.0
2011-01-12 20:00:00,25.0,65.0,14,360,3200,9,1004.0,0.0
2011-01-12 21:00:00,24.0,68.0,9,350,2900,10,1004.3,0.0
2011-01-12 22:00:00,24.0,64.0,11,340,2900,10,1004.6,0.0
2011-01-12 23:00:00,24.0,64.0,8,340,2800,10,1004.6,0.0
2011-01-13 00:00:00,24.0,80.0,5,360,1700,10,996.7,0.0
2011-01-13 01:00:00,24.0,80.0,3,360,1500,10,997.0,0.0
2011-01-13 02:00:00,24.0,80.0,6,60,1300,10,997.7,0.0
2011-01-13 03:00:00,25.0,77.0,6,10,4300,10,998.0,0.0
2011-01-13 04:00:00,26.0,74.0,8,360,2100,10,998.3,0.0
2011-01-13 05:00:00,26.0,74.0,10,350,2600,10,998.3,0.0
2011-01-13 06:00:00,23.0,67.0,7,320,2800,8,1005.3,0.0
2011-01-13 07:00:00,23.0,67.0,9,350,2800,8,1005.6,0.0
2011-01-13 08:00:00,23.0,67.0,8,10,2800,8,1006.0,0.0
2011-01-13 09:00:00,24.0,68.0,5,20,2600,8,1006.0,0.0
2011-01-13 10:00:00,24.0,74.0,3,250,2600,5,1006.3,0.0
2011-01-13 11:00:00,24.0,77.0,3,290,2400,5,1006.0,0.0
2011-01-13 12:00:00,24.0,70.0,3,310,2500,8,1005.0,0.0
2011-01-13 13:00:00,24.0,77.0,3,290,2200,7,1004.3,0.0
2011-01-13 14:00:00,24.0,77.0,3,270,2000,6,1004.3,0.0
2011-01-13 15:00:00,25.0,71.0,0,0,2400,7,1004.3,0.0
2011-01-13 16:00:00,25.0,74.0,3,220,2600,7,1004.0,0.0
2011-01-13 17:00:00,25.0,74.0,3,220,2600,7,1004.0,0.0
2011-01-13 18:00:00,25.0,74.0,5,240,2800,9,1003.6,0.0
2011-01-13 19:00:00,24.0,74.0,5,250,2900,9,1003.3,0.0
2011-01-13 20:00:00,23.0,77.0,3,220,3100,9,1002.6,0.0
2011-01-13 21:00:00,21.0,80.0,0,0,7500,10,1002.3,0.0
2011-01-13 22:00:00,20.0,84.0,0,0,6000,10,1002.3,0.0
2011-01-13 23:00:00,18.0,88.0,0,0,6000,10,1002.3,0.0
2011-01-14 00:00:00,24.0,64.0,10,330,2600,10,1004.6,0.0
2011-01-14 01:00:00,23.0,71.0,8,330,2600,10,1004.6,0.0
2011-01-14 02:00:00,23.0,71.0,13,310,2600,9,1005.0,0.0
2011-01-14 03:00:00,23.0,71.0,11,310,2400,9,1005.3,0.0
2011-01-14 04:00:00,24.0,61.0,8,340,2600,10,1005.3,0.0
2011-01-14 05:00:00,23.0,67.0,6,340,2600,9,1005.3,0.0
2011-01-14 06:00:00,19.0,87.0,0,0,6500,8,1001.0,0.0
2011-01-14 07:00:00,20.0,84.0,5,0,5500,7,1000.6,0.0
2011-01-14 08:00:00,20.0,84.0,5,150,7000,10,1000.6,0.0
2011-01-14 09:00:00,21.0,80.0,5,170,7500,10,1001.0,0.0
2011-01-14 10:00:00,23.0,74.0,7,180,6500,10,1001.3,0.0
2011-01-14 11:00:00,25.0,74.0,6,170,4400,10,1000.6,0.0
2011-01-14 12:00:00,27.0,71.0,6,170,4400,10,1000.0,0.0
2011-01-14 13:00:00,29.0,66.0,8,180,2300,10,999.3,0.0
2011-01-14 14:00:00,29.0,60.0,8,220,2500,10,999.3,0.0
2011-01-14 15:00:00,28.0,62.0,5,180,2000,10,999.0,0.0
2011-01-14 16:00:00,27.0,65.0,6,210,4200,10,999.0,0.0
2011-01-14 17:00:00,26.0,62.0,5,190,3400,10,998.7,0.0
2011-01-14 18:00:00,25.0,68.0,0,0,3400,10,998.3,0.0
2011-01-14 19:00:00,24.0,70.0,3,160,5500,10,997.7,0.0
2011-01-14 20:00:00,24.0,74.0,5,160,4400,9,996.7,0.0
2011-01-14 21:00:00,23.0,84.0,5,160,3600,2,995.7,0.0
2011-01-14 22:00:00,22.0,88.0,3,170,3400,1,994.3,0.01
2011-01-14 23:00:00,22.0,84.0,3,170,1600,2,993.0,0.0
2011-01-15 00:00:00,14.0,91.0,0,0,3200,10,1002.0,0.0
2011-01-15 01:00:00,18.0,88.0,3,160,3200,10,1001.6,0.0
2011-01-15 02:00:00,18.0,88.0,0,0,5000,10,1001.3,0.0
2011-01-15 03:00:00,18.0,84.0,3,150,4200,10,1001.3,0.0
2011-01-15 04:00:00,18.0,88.0,3,160,4900,10,1001.0,0.0
2011-01-15 05:00:00,19.0,84.0,0,0,5500,10,1001.0,0.0
2011-01-15 06:00:00,21.0,87.0,8,270,1800,2,985.7,0.0
2011-01-15 07:00:00,21.0,87.0,7,260,1800,2,985.7,0.0
2011-01-15 08:00:00,22.0,84.0,10,270,2300,2,986.0,0.0
2011-01-15 09:00:00,23.0,84.0,16,270,2700,2,987.0,0.0
2011-01-15 10:00:00,26.0,80.0,13,280,2200,7,987.3,0.0
2011-01-15 11:00:00,27.0,79.0,22,320,2200,2,988.0,0.0
2011-01-15 12:00:00,27.0,74.0,16,320,1000,2,988.3,0.0
2011-01-15 13:00:00,25.0,65.0,16,340,2600,7,989.3,0.0
2011-01-15 14:00:00,24.0,64.0,18,330,2900,6,990.7,0.0
2011-01-15 15:00:00,23.0,62.0,20,340,2000,7,992.0,0.0
2011-01-15 16:00:00,22.0,62.0,18,340,2000,5,993.7,0.0
2011-01-15 17:00:00,19.0,73.0,18,310,2000,3,994.7,0.0
2011-01-15 18:00:00,19.0,70.0,15,330,2000,2,995.3,0.0
2011-01-15 19:00:00,19.0,61.0,15,350,2000,5,996.3,0.0
2011-01-15 20:00:00,17.0,83.0,11,330,2000,2,997.0,0.01
2011-01-15 21:00:00,16.0,85.0,11,300,1000,2,997.7,0.01
2011-01-15 22:00:00,16.0,76.0,9,300,2300,6,997.7,0.0
2011-01-15 23:00:00,15.0,76.0,11,280,3700,9,998.0,0.0
2011-01-16 00:00:00,22.0,84.0,7,160,2200,1,991.0,0.0
2011-01-16 01:00:00,21.0,92.0,0,0,1800,1,989.7,0.0
2011-01-16 02:00:00,21.0,91.0,0,0,1700,1,988.7,0.01
2011-01-16 03:00:00,21.0,92.0,0,0,700,1,987.3,0.03
2011-01-16 04:00:00,22.0,91.0,0,0,200,1,986.4,0.03
2011-01-16 05:00:00,21.0,92.0,5,280,1600,1,985.7,0.03
2011-01-16 06:00:00,13.0,80.0,3,280,2500,9,1000.0,0.0
2011-01-16 07:00:00,12.0,87.0,5,160,2900,10,1000.0,0.0
2011-01-16 08:00:00,15.0,76.0,9,290,2500,4,1000.6,0.0
2011-01-16 09:00:00,15.0,73.0,10,280,2200,10,1001.3,0.0
2011-01-16 10:00:00,16.0,67.0,8,300,2200,6,1001.3,0.0
2011-01-16 11:00:00,16.0,61.0,7,300,2200,10,1001.3,0.0
2011-01-16 12:00:00,17.0,58.0,10,280,3500,10,1000.6,0.0
2011-01-16 13:00:00,17.0,58.0,8,260,3500,10,1000.0,0.0
2011-01-16 14:00:00,17.0,61.0,5,250,3300,10,1000.0,0.0
2011-01-16 15:00:00,17.0,64.0,0,0,3300,10,999.6,0.0
2011-01-16 16:00:00,17.0,61.0,0,0,3500,10,1000.0,0.0
2011-01-16 17:00:00,16.0,67.0,0,0,3500,10,1000.0,0.0
2011-01-16 18:00:00,13.0,73.0,0,0,3500,10,1000.0,0.0
2011-01-16 19:00:00,12.0,76.0,0,0,3500,10,1000.0,0.0
2011-01-16 20:00:00,8.0,82.0,3,130,3500,10,999.6,0.0
2011-01-16 21:00:00,11.0,72.0,0,0,3300,10,999.3,0.0
